year,month,day,data,median,LB,UB
2022,9,15,33,33,33,33
2022,9,22,50,47.805547931805,4.24811373137179,86.8545489972654
2022,9,29,19,17.0387500331361,-0,54.980031078351
2022,10,6,0,5.66967336549919,-0,37.4976854133011
2022,10,13,32,2.43159033006694,-0,31.6617978070275
2022,10,20,12,0.975824962174071,-0,28.8821059169929
2022,10,27,3,0.509831886043411,-0,28.6337086101407
2022,11,3,0,0.656221539523197,-0,27.7126607794253
2022,11,10,9,0.131447612556043,-0,26.7637068820405
2022,11,17,10,0.381639897813999,-0,26.9898085155735
2022,11,24,NaN,0.130913690863599,-0,27.0704803978727
2022,12,1,NaN,-0.152145037845936,-0,27.8408931885601
2022,12,8,NaN,0.0609063538534875,-0,27.3978948191703
2022,12,15,NaN,0.258079116386898,-0,27.1227985206178
