fcst$mean,lower.10%,lower.20%,lower.30%,lower.40%,lower.50%,lower.60%,lower.70%,lower.80%,lower.90%,fcst$lower.95%,lower.98%,upper.10%,upper.20%,upper.30%,upper.40%,upper.50%,upper.60%,upper.70%,upper.80%,upper.90%,fcst$upper.95%,upper.98%
4,2.13331829754606,0.236564276692603,0,0,0,0,0,0,0,0,0,5.86668170245394,7.7634357233074,9.72388154532166,11.7898961480854,14.0194507435594,16.5021655141032,19.3960727972434,23.0372689615709,28.4340701853724,33.1149904005815,38.5575717489559
4,1.36011341975595,0,0,0,0,0,0,0,0,0,0,6.63988658024405,9.32230184102072,12.094790910811,15.0165767821003,18.1696431290709,21.680732029078,25.7733349571451,30.922763955998,38.5549934401297,45.1748142928649,52.8717866500547
4,0.766812449790613,0,0,0,0,0,0,0,0,0,0,7.23318755020939,10.5184618837881,13.914053653003,17.492495914169,21.3541977517787,25.6543858750622,30.6667803218546,36.9735170787949,46.3210509967689,54.4286426356873,63.8554700553984
4,0.266636595092128,0,0,0,0,0,0,0,0,0,0,7.73336340490787,11.5268714466148,15.4477630906433,19.5797922961708,24.0389014871189,29.0043310282064,34.7921455944867,42.0745379231419,52.8681403707448,62.229980801163,73.1151434979117
