fcst$mean,lower.10%,lower.20%,lower.30%,lower.40%,lower.50%,lower.60%,lower.70%,lower.80%,lower.90%,fcst$lower.95%,lower.98%,upper.10%,upper.20%,upper.30%,upper.40%,upper.50%,upper.60%,upper.70%,upper.80%,upper.90%,fcst$upper.95%,upper.98%
2,0,0,0,0,0,0,0,0,0,0,0,5.79535456367654,9.65185244424955,13.63784908612,17.8384891528832,22.3716402507776,27.4195189664168,33.3034381152916,40.7067519536149,51.6795782941117,61.1968687232432,72.2627756379455
2,0,0,0,0,0,0,0,0,0,0,0,7.36744189796599,12.8213535039354,18.4584040144423,24.3990061675065,30.8098499304353,37.9486284713068,46.2697467315522,56.7396135682135,72.2575333965088,85.7170145984302,101.36657023716
2,0,0,0,0,0,0,0,0,0,0,0,8.57374693702618,15.2533972054603,22.1573459079789,29.4330679279222,37.2847159478619,46.0278983537947,56.2191452672731,69.0420609796269,88.0475537039974,104.531984277642,123.698697285734
2,0,0,0,0,0,0,0,0,0,0,0,9.59070912735308,17.3037048884991,25.27569817224,33.6769783057663,42.7432805015551,52.8390379328337,64.6068762305831,79.4135039072297,101.359156588223,120.393737446486,142.525551275891
