year,month,day,data,median,LB,UB
2022,9,15,33,33,33,33
2022,9,22,50,49.9592878494013,9.13638482029788,86.7566760491562
2022,9,29,19,17.7620926748377,-0,53.6658014635464
2022,10,6,0,17.4789588347802,-0,50.9705664900641
2022,10,13,32,17.7307196036513,-0,51.7551624503449
2022,10,20,12,13.8015545539589,-0,45.1044858533915
2022,10,27,3,8.40282185398702,-0,38.782674930767
2022,11,3,0,5.02353511670831,-0,33.6486312235961
2022,11,10,9,3.17742934841876,-0,31.0544979857951
2022,11,17,10,1.5609660424809,-0,29.382413752374
2022,11,24,NaN,1.34673101491411,-0,30.314598532136
2022,12,1,NaN,1.4900813606845,-0,32.1913383991158
2022,12,8,NaN,1.61344232321722,-0,31.998624046096
2022,12,15,NaN,1.31833723058903,-0,31.5684678285619
