year,month,day,data,median,LB,UB
2022,9,15,42,42,42,42
2022,9,22,26,14.430665525687,-0,32.5668650071192
2022,9,29,11,10.4541157977399,-0,27.9851648017177
2022,10,6,10,7.80185969311328,-0,25.701872462692
2022,10,13,0,25.9743282515068,0.193691851484038,43.8453228531608
2022,10,20,25,5.33413493807714,-0,24.7326705476647
2022,10,27,0,3.33869844896781,-0,21.2011375712591
2022,11,3,9,2.22438945337889,-0,20.5459030783737
2022,11,10,1,1.6104555750546,-0,19.8686064431354
2022,11,17,4,1.33796857612866,-0,19.683352292652
2022,11,24,NaN,0.950350653596205,-0,18.2135680413378
2022,12,1,NaN,0.603835571479909,-0,18.2608476930879
2022,12,8,NaN,0.695706845329104,-0,18.4766233061622
2022,12,15,NaN,0.679609642334491,-0,18.5955565790089
