year,month,day,data,median,LB,UB
2022,9,15,890,890,890,890
2022,9,22,515,514.15446296943,383.094726468917,653.397102826885
2022,9,29,495,500.963128426283,373.231145697627,621.149177575187
2022,10,6,432,408.902085235788,289.19175584668,530.124769096102
2022,10,13,264,316.370237057185,197.104479900693,435.991989500226
2022,10,20,301,254.44849380925,138.201642860608,374.483742913422
2022,10,27,200,226.247593952838,110.492220339869,341.166028117965
2022,11,3,249,214.482238571955,98.9498837006333,334.199637206774
2022,11,10,180,215.195825084324,94.2148666456865,328.479640954556
2022,11,17,221,217.494414807989,94.1977845607801,346.235043414205
2022,11,24,NaN,214.740345895096,81.8836106212668,389.233976079206
2022,12,1,NaN,206.841019664542,73.9797563130744,467.891209685821
2022,12,8,NaN,199.899849416469,57.2289219205415,532.028076759991
2022,12,15,NaN,188.98205821123,43.7080469076093,548.580319718013
