year,month,day,data,median,LB,UB
2022,9,15,37,37,37,37
2022,9,22,30,26.2329315594531,17.1395660644752,35.670345143955
2022,9,29,16,21.3966048088818,13.1941388784554,29.8117329068258
2022,10,6,20,14.6976228326545,6.47758495912543,22.9763236391589
2022,10,13,5,9.00108351566638,0.967637568288704,17.0592906220677
2022,10,20,6,5.23180383666913,-0,13.3452898855095
2022,10,27,6,3.013807076841,-0,10.6096013994486
2022,11,3,2,1.70647081006054,-0,9.15279018308708
2022,11,10,1,0.955247213935194,-0,8.13698861183834
2022,11,17,0,0.584743917722247,-0,7.77396954138442
2022,11,24,NaN,0.390270058155355,-0,7.45719260733804
2022,12,1,NaN,0.291223605848608,-0,7.23866434676882
2022,12,8,NaN,0.203064203177893,-0,7.28034622577528
2022,12,15,NaN,0.195065020602917,-0,7.28681372976693
