year,month,day,data,median,LB,UB
2022,9,22,30,30,30,30
2022,9,29,16,17.8117666422926,10.5736726962082,25.5871468759224
2022,10,6,20,14.9609673636615,7.98318980271757,21.7381612167886
2022,10,13,5,10.2173867540037,3.43902851243336,17.1728509334197
2022,10,20,6,6.23496507228856,-0,12.7024501851437
2022,10,27,6,3.31887784127987,-0,9.90653849401236
2022,11,3,2,1.7744374465067,-0,7.81660614453411
2022,11,10,1,0.967024783998278,-0,7.05016117232364
2022,11,17,0,0.513342189844944,-0,6.44036333293307
2022,11,24,0,0.360999474350518,-0,6.47157806114996
2022,12,1,NaN,0.166648570119699,-0,6.14331747171297
2022,12,8,NaN,0.06368743910389,-0,5.99392745492515
2022,12,15,NaN,0.0128405965906234,-0,6.08408434188366
2022,12,22,NaN,0.000340230087299606,-0,6.07203105708534
