year,month,day,data,median,LB,UB
2022,9,22,50,50,50,50
2022,9,29,19,16.4830766788903,-0,43.0960059299738
2022,10,6,0,15.1085203494749,-0,38.6163346878671
2022,10,13,32,13.3986954774801,-0,36.5578787030955
2022,10,20,12,11.3744777595828,-0,33.5099698076708
2022,10,27,3,9.22142362442731,-0,30.8214241164929
2022,11,3,0,7.47762609834468,-0,28.8086869514462
2022,11,10,9,6.03005711997296,-0,28.0170420301182
2022,11,17,10,5.3513893677211,-0,27.2541454980063
2022,11,24,5,4.35074320619516,-0,26.3616089471943
2022,12,1,NaN,3.43877907741279,-0,25.8047071091338
2022,12,8,NaN,3.39403882895588,-0,25.6196875233306
2022,12,15,NaN,2.80408688541309,-0,25.9865507192373
2022,12,22,NaN,2.59502024914611,-0,27.0139408590968
