year,month,day,data,median,LB,UB
2022,9,22,27,27,27,27
2022,9,29,29,36.1341284557906,17.4524549865887,56.239904891911
2022,10,6,44,43.763503172676,24.8418598615932,63.3585769243252
2022,10,13,41,32.661161810214,13.8802140355649,51.9835664731894
2022,10,20,10,17.2302471947907,-0,35.6877593160404
2022,10,27,0,8.29831674997323,-0,25.2895761607249
2022,11,3,3,4.44771042763078,-0,20.0714898816709
2022,11,10,5,2.93072001838687,-0,18.995787272752
2022,11,17,2,2.67917593711166,-0,18.9144754573512
2022,11,24,3,2.79911201597666,-0,20.1962330099705
2022,12,1,NaN,3.18428881159129,-0,22.339810648886
2022,12,8,NaN,3.4311045257165,-0,24.4711891890332
2022,12,15,NaN,3.20783636228319,-0,27.8696989625233
2022,12,22,NaN,3.49552527222426,-0,31.1421172324178
