year,month,day,data,median,LB,UB
2022,9,22,66,66,66,66
2022,9,29,60,51.4276305553144,-0,127.140305535733
2022,10,6,30,33.1330492756923,-0,101.975467819896
2022,10,13,38,32.393466493415,-0,108.629575215201
2022,10,20,40,28.6856129555485,-0,101.777422928112
2022,10,27,0,24.1857406902737,-0,91.2955871224831
2022,11,3,19,21.9368314104931,-0,88.3274850297085
2022,11,10,56,19.6544728757107,-0,83.4718756730107
2022,11,17,13,17.2449315200733,-0,83.2953797994538
2022,11,24,3,14.8375625503893,-0,80.7312166233656
2022,12,1,NaN,11.0272496815177,-0,77.5072028192223
2022,12,8,NaN,10.1653099265181,-0,79.7255236794529
2022,12,15,NaN,7.79799897778669,-0,81.4848443904733
2022,12,22,NaN,6.97735833870439,-0,87.4297158484763
