year,month,day,data,median,LB,UB
2022,9,22,27,27,27,27
2022,9,29,29,35.4307191453414,23.267945251955,49.2183122315606
2022,10,6,44,44.1626453034914,30.7491001305109,57.5595930434186
2022,10,13,41,33.5470035250879,20.8907719867642,46.2968466247695
2022,10,20,10,17.4977219682249,5.1916711922638,29.8467668568153
2022,10,27,0,7.26984412723095,-0,19.087982549481
2022,11,3,3,2.94352712883342,-0,14.1898123724921
2022,11,10,5,1.25034232743784,-0,12.1131453922497
2022,11,17,2,0.371927011041687,-0,11.1956986928539
2022,11,24,3,0.247866102298194,-0,10.8526695447452
2022,12,1,NaN,0.058392053703714,-0,10.9236425492739
2022,12,8,NaN,0.322966085437529,-0,10.7106823964978
2022,12,15,NaN,0.0641176542446479,-0,10.6586028962872
2022,12,22,NaN,0.077587308589296,-0,10.3888900910782
