year,month,day,data,median,LB,UB
2022,9,22,30,30,30,30
2022,9,29,16,17.3290185139729,6.11710850812404,28.7207974750904
2022,10,6,20,17.0490673549634,6.16483036491036,28.0780503179938
2022,10,13,5,9.713087186042,-0,20.2702800999384
2022,10,20,6,4.71033586555374,-0,13.913563985981
2022,10,27,6,2.57472433013518,-0,11.0360983135078
2022,11,3,2,1.61089612024556,-0,9.81735812366067
2022,11,10,1,0.995761629179891,-0,9.48399034795305
2022,11,17,0,0.918105612813726,-0,9.08933806871429
2022,11,24,0,0.81189209531359,-0,9.01192491509288
2022,12,1,NaN,0.821838471326604,-0,9.20397267088772
2022,12,8,NaN,0.66981742251843,-0,8.96545078365116
2022,12,15,NaN,0.77131371492173,-0,9.12163588946268
2022,12,22,NaN,0.745916799218694,-0,8.89668656949601
