year,month,day,data,median,LB,UB
2022,9,22,1129,1129,1129,1129
2022,9,29,1224,1233.78471332585,669.157589984927,1803.60232425857
2022,10,6,201,365.301856710201,-0,880.07294093207
2022,10,13,773,535.67552067722,57.6432603778939,1025.3153160178
2022,10,20,442,606.382130107275,138.063905001404,1111.37051317532
2022,10,27,512,469.750743862549,11.2843399923963,942.704927316595
2022,11,3,211,293.719320958969,-0,731.071579516973
2022,11,10,269,168.809163890978,-0,596.255563001784
2022,11,17,200,97.2345780671089,-0,523.639145567786
2022,11,24,49,61.8741262315842,-0,467.02744949369
2022,12,1,NaN,35.0378094186878,-0,429.41724597979
2022,12,8,NaN,22.7756635934649,-0,416.538274658715
2022,12,15,NaN,22.214527183622,-0,406.230021135052
2022,12,22,NaN,8.31120145437726,-0,400.102972723806
