month,day,data,median,LB,UB
8,25,6006,6006,6006,6006
9,1,4324,4255.52758756152,2863.78784004356,5655.03434942655
9,8,4326,4585.18303166461,3297.7623995896,5874.48104910072
9,15,5091,4400.48632773687,3096.14679345109,5651.46470458415
9,22,3339,3909.23857366324,2666.07944932933,5180.10380543183
9,29,3440,3221.74962419292,1961.91211371429,4466.15737400466
10,6,1533,2549.84317847096,1250.76886503988,3765.8682756515
10,13,2619,1947.29434158977,671.1046618186,3231.6235756343
10,20,1625,1467.52758434353,193.008105764943,2725.68506313653
10,27,1165,1085.51940309063,-0,2341.38570452671
11,3,NaN,781.945140308121,-0,2060.65791774192
11,10,NaN,569.284133256213,-0,1800.43284186256
11,17,NaN,391.515580718267,-0,1598.22228819465
11,24,NaN,290.146592504577,-0,1486.38385512805
