month,day,data,median,LB,UB
8,25,73,73,73,73
9,1,71,74.6174807585839,24.1729721816205,123.099670918498
9,8,68,65.9330359994112,21.9729046601689,109.531853868749
9,15,33,43.8602411836693,2.66233100614174,89.793341098435
9,22,50,33.2747735412515,-0,76.870607234027
9,29,19,24.5005820285833,-0,68.0068131883634
10,6,0,19.3840678717159,-0,59.9468441700883
10,13,32,16.0924430646273,-0,55.9563222842102
10,20,12,14.8204092330059,-0,53.3157827066395
10,27,3,14.1904758152217,-0,63.0653681955033
11,3,NaN,13.1186969968715,-0,69.219998047962
11,10,NaN,12.6549739606735,-0,62.8801861204885
11,17,NaN,11.675355896657,-0,55.161957772524
11,24,NaN,10.8286812589213,-0,50.076380881286
