month,day,data,median,LB,UB
8,25,60,60,60,60
9,1,61,56.0629187932666,28.8258710256732,83.0002780108555
9,8,32,45.6810054752206,21.3134447743951,69.7717882207019
9,15,42,34.7423784382444,10.5056606875025,58.9478529504854
9,22,26,25.0279045610981,0.577866962320102,48.9863532582326
9,29,11,17.547583338255,-0,40.9795460819968
10,6,11,12.1622772031424,-0,35.9329870002097
10,13,0,8.54574757034014,-0,31.06519809144
10,20,26,6.1219069062438,-0,28.3610784406811
10,27,0,4.39752688941905,-0,27.1023437877249
11,3,NaN,3.57857364356798,-0,25.2862226992328
11,10,NaN,2.52682884137542,-0,23.915819915636
11,17,NaN,1.60157533594752,-0,24.0053545232352
11,24,NaN,1.48433258408807,-0,22.5565503579784
