month,day,data,median,LB,UB
8,25,797,797,797,797
9,1,832,732.607400562889,344.560673844138,1139.4400447957
9,8,604,791.659780378124,396.915459653483,1191.01490397499
9,15,890,733.952355733019,376.664800402791,1119.56601994609
9,22,515,604.603030669067,245.038529019412,977.208278585965
9,29,495,480.794624314025,131.883223306109,850.460985653557
10,6,432,386.169622882191,23.6358706535806,743.790865631191
10,13,264,313.204379987326,-0,679.250883248742
10,20,301,256.443776730677,-0,631.688017157803
10,27,200,231.3094442382,-0,644.978627647703
11,3,NaN,207.162384230835,-0,694.236378599014
11,10,NaN,189.962621465866,-0,818.810943666667
11,17,NaN,167.690066277918,-0,880.787477546182
11,24,NaN,155.354802235502,-0,896.843954804501
