month,day,data,median,LB,UB
8,25,658,658,658,658
9,1,173,170.035861930098,96.077547186992,244.373820622959
9,8,113,116.921897978413,54.0039671586593,183.153992322268
9,15,110,90.4587520726589,19.7768963460737,165.419936556596
9,22,27,58.7685757353644,-0,120.618214386207
9,29,29,38.6903215226388,-0,98.2034383576817
10,6,44,26.2132092276647,-0,83.0879374212557
10,13,41,18.9177575105287,-0,77.7995827764466
10,20,10,15.1460378279526,-0,72.1803481667619
10,27,0,12.3475717580286,-0,70.5444550472687
11,3,NaN,9.60097080685786,-0,68.2933242817672
11,10,NaN,7.87291305953013,-0,67.5158158120421
11,17,NaN,6.65187608123623,-0,68.527513414514
11,24,NaN,7.04816828904317,-0,64.9456684798558
