month,day,data,median,LB,UB
8,25,2638,2638,2638,2638
9,1,1857,1816.34489914241,983.359312613521,2720.56595182514
9,8,1983,2013.8898055573,1140.48721887994,2834.59854912206
9,15,2206,1895.31202599782,1022.53941660059,2721.00364329782
9,22,1129,1561.50179495547,743.785300245219,2383.11240866688
9,29,1554,1160.18543017111,342.966392260698,1974.3012230332
10,6,201,811.811518203667,19.0763473806381,1610.58270895665
10,13,773,539.24272463548,-0,1356.62143162579
10,20,442,357.132556921719,-0,1146.00666901325
10,27,512,232.831478395662,-0,1029.66834066799
11,3,NaN,147.897398044094,-0,943.702674801943
11,10,NaN,90.4364845759237,-0,844.702797739193
11,17,NaN,60.8576036366496,-0,815.52256624712
11,24,NaN,43.8746135873425,-0,799.978542392321
