year,month,day,data,median,LB,UB
2022,9,29,19,19,19,19
2022,10,6,0,12.6460391597872,-0,39.0870410917136
2022,10,13,32,28.0835228679207,-0,56.8620910407262
2022,10,20,12,14.9735330748404,-0,41.005176679539
2022,10,27,3,4.37163499053478,-0,27.7963185620908
2022,11,3,0,1.53225762417843,-0,23.4059902097267
2022,11,10,9,0.978583964103675,-0,21.7848695799865
2022,11,17,10,0.440540959485511,-0,21.3747035980882
2022,11,24,5,0.166626060985205,-0,21.1115268274565
2022,12,1,5,0.253357805309541,-0,21.1805370501686
2022,12,8,NaN,0.366553131595423,-0,21.193705093203
2022,12,15,NaN,0.567761093976241,-0,21.7468061702177
2022,12,22,NaN,0.413700843500304,-0,22.8223819173872
2022,12,29,NaN,0.46583831864802,-0,23.2940203329541
