year,month,day,data,median,LB,UB
2022,9,29,16,16,16,16
2022,10,6,20,18.8736851277493,10.7616845575081,26.9139725398979
2022,10,13,5,9.57134577133804,1.68086246014854,16.9856327901816
2022,10,20,6,3.61808033072919,-0,10.4464321765061
2022,10,27,6,1.35694087170417,-0,7.47263005403936
2022,11,3,2,0.515110676432262,-0,6.62783986202475
2022,11,10,1,0.261865234641928,-0,6.03533742767734
2022,11,17,0,0.12877336607364,-0,5.92991824588153
2022,11,24,0,0.177135072731117,-0,5.84717419978439
2022,12,1,2,0.0158956583879733,-0,5.8428979390464
2022,12,8,NaN,0.00119998465796979,-0,5.50916026503161
2022,12,15,NaN,0.0637278326902404,-0,5.72997991611331
2022,12,22,NaN,-0.0267021303360804,-0,5.60795773116809
2022,12,29,NaN,0.0696915749251357,-0,5.96347213907572
